# Model-estimated failure probability based on synthetic demonstration data; not a validated real-world failure probability.
asset_id,asset_type,substation,location,latitude,longitude,age_years,temperature,temperature_trend,vibration,oil_quality,load_percentage,maintenance_days_ago,maintenance_count,previous_failures,weather_severity,humidity,wind_speed,rainfall,historical_incidents,criticality,downstream_customers,critical_facilities,neighbor_count,failure_within_horizon,failure_probability,failure_risk_percent,risk_category
FDR-322,feeder,Anand Substation,Anand,22.13656,73.4825,26.9,55.1,rising,3.54,74.2,85.9,132,6,0,16.7,47.8,44.3,38.0,0,Low,20,0,6,0,0.01642827067928922,1.64,LOW
BRK-205,breaker,Karjan Substation,Karjan,22.40095,73.25969,6.8,48.0,rising,3.18,83.7,74.8,132,4,0,37.5,51.0,19.2,31.0,0,High,1731,1,6,0,0.0014544430964818437,0.15,LOW
FDR-323,feeder,Nadiad Substation,Nadiad,22.37468,73.18563,5.4,50.5,rising,2.62,81.7,62.9,154,5,0,47.2,44.7,22.8,0.0,0,Low,548,0,4,0,0.0016069238108697482,0.16,LOW
FDR-324,feeder,Nadiad Substation,Nadiad,22.43126,73.12556,35.0,63.2,falling,4.1,73.5,88.1,244,5,0,18.0,41.1,13.2,56.7,0,Low,20,0,6,1,0.9858934579661663,98.59,HIGH
TX-372,transformer,Anand Substation,Anand,22.20025,73.40245,6.7,48.8,stable,2.27,86.6,54.9,131,3,0,68.7,69.5,20.6,35.8,0,Medium,1318,1,6,0,0.0008168520816953118,0.08,LOW
FDR-325,feeder,Anand Substation,Anand,22.3363,73.22007,3.6,58.6,stable,3.65,72.5,72.3,198,3,0,8.3,43.4,26.1,19.2,0,Medium,1154,1,1,0,0.002282320699598681,0.23,LOW
CAP-175,capacitor_bank,Halol Substation,Halol,22.27057,73.07004,15.2,56.8,falling,3.01,82.9,61.2,139,6,0,35.2,46.4,28.5,44.5,0,Medium,1344,0,3,0,0.00787231101167805,0.79,LOW
TX-373,transformer,Bharuch Substation,Bharuch,21.91122,73.01804,31.2,54.9,stable,3.46,65.4,58.7,182,6,0,36.6,61.9,10.7,6.2,0,High,2377,2,4,0,0.027216180615146572,2.72,LOW
TX-374,transformer,Padra Substation,Padra,22.15576,72.95824,32.9,67.5,stable,4.32,63.1,77.3,175,2,0,34.6,51.7,24.5,14.7,0,Low,238,0,6,0,0.03596734695575361,3.6,LOW
BRK-206,breaker,Halol Substation,Halol,22.222,73.22816,33.4,64.6,falling,4.16,68.9,62.9,158,3,0,72.8,41.6,22.2,58.3,0,Medium,1478,0,5,1,0.9536546637315855,95.37,MEDIUM
BRK-207,breaker,Anand Substation,Anand,22.10237,72.92395,4.9,51.2,falling,2.87,73.5,67.7,121,3,0,56.3,59.9,13.5,25.4,0,Medium,778,1,4,0,0.0013044402973855815,0.13,LOW
RCL-170,recloser,Bharuch Substation,Bharuch,21.94568,73.27011,43.4,61.5,falling,4.23,71.6,67.2,177,2,0,20.7,41.7,16.0,52.0,0,Low,546,1,1,1,0.5815640088383266,58.16,MEDIUM
BRK-208,breaker,Padra Substation,Padra,21.90265,73.3994,7.6,55.6,stable,3.15,75.5,44.9,171,4,1,57.4,87.0,26.1,19.8,1,Low,806,0,1,0,0.0011704722510712331,0.12,LOW
RCL-171,recloser,Godhra Substation,Godhra,22.16492,72.92073,32.9,58.6,rising,3.81,60.1,58.9,228,6,1,26.5,69.6,15.2,28.0,1,Low,780,0,2,0,0.029516912932601194,2.95,LOW
TX-375,transformer,Padra Substation,Padra,22.18339,73.38291,32.2,65.5,rising,4.55,62.0,71.0,223,4,0,24.2,47.2,19.6,37.8,0,High,2189,2,6,0,0.05274943133194979,5.27,LOW
FDR-326,feeder,Vadodara Central Substation,Vadodara Central,22.33415,73.089,14.9,62.9,stable,5.02,67.3,94.5,302,2,0,32.8,43.3,15.9,101.8,0,High,2189,1,6,1,0.7847278791020508,78.47,MEDIUM
CAP-176,capacitor_bank,Karjan Substation,Karjan,22.05958,72.90977,39.4,67.1,rising,5.04,52.5,76.0,95,4,1,53.7,46.2,0.0,44.7,1,Low,270,0,3,1,0.9954558621041008,99.55,CRITICAL
TX-376,transformer,Halol Substation,Halol,22.35425,72.93469,43.8,63.1,rising,4.32,68.9,64.4,208,2,0,68.7,53.2,14.6,0.0,1,High,2165,2,5,1,0.9972008891983887,99.72,CRITICAL
RCL-172,recloser,Nadiad Substation,Nadiad,22.2791,73.48264,33.2,58.9,rising,3.48,81.6,61.2,130,0,1,8.9,35.5,28.5,23.3,1,Low,730,0,6,0,0.008310606445781273,0.83,LOW
CAP-177,capacitor_bank,Halol Substation,Halol,22.14645,73.49472,3.6,53.9,stable,2.4,82.1,59.4,153,8,0,18.6,44.9,22.5,0.0,0,Low,403,0,4,0,0.0017982865302198063,0.18,LOW
FDR-327,feeder,Nadiad Substation,Nadiad,22.18458,73.22065,24.4,54.2,stable,3.38,71.5,60.9,224,7,1,74.9,53.4,35.1,6.4,1,Low,190,0,5,0,0.00488245586647906,0.49,LOW
FDR-328,feeder,Godhra Substation,Godhra,22.4227,73.02755,20.9,62.6,stable,4.27,67.4,86.0,213,6,0,28.9,67.4,33.8,34.5,0,Medium,1395,2,3,0,0.9019381258298976,90.19,MEDIUM
TX-377,transformer,Vadodara Central Substation,Vadodara Central,22.5915,73.48421,38.2,67.1,stable,4.18,56.0,51.0,238,4,1,57.0,54.7,19.6,35.8,1,Medium,1393,0,3,1,0.9942900857163809,99.43,CRITICAL
TX-378,transformer,Godhra Substation,Godhra,22.22805,73.40663,28.6,58.3,rising,3.84,68.9,69.8,182,7,1,72.9,67.6,0.0,13.9,1,Low,742,0,1,1,0.2661348920076834,26.61,MEDIUM
TX-379,transformer,Karjan Substation,Karjan,22.26001,73.46254,21.3,61.6,falling,4.22,66.8,79.1,236,4,0,85.3,55.7,18.7,0.0,0,Low,322,0,6,1,0.9759190691151566,97.59,MEDIUM
FDR-329,feeder,Godhra Substation,Godhra,22.54633,73.37894,25.1,60.6,stable,3.91,78.1,76.2,242,5,0,78.6,50.4,8.6,59.4,0,Medium,1725,0,5,1,0.9495495154433792,94.95,MEDIUM
FDR-330,feeder,Baroda South Substation,Baroda South,21.93963,73.32506,16.0,53.1,stable,3.16,72.9,64.7,151,7,0,63.0,38.8,19.8,0.0,0,High,2192,2,5,0,0.004671293509251253,0.47,LOW
RCL-173,recloser,Bharuch Substation,Bharuch,22.42426,73.17766,20.7,61.6,stable,4.26,72.2,83.6,37,7,0,56.7,51.1,24.2,0.0,0,Medium,1136,0,4,1,0.9649337885122737,96.49,MEDIUM
FDR-331,feeder,Bharuch Substation,Bharuch,22.45045,73.26158,44.5,66.4,stable,4.59,58.1,84.9,325,2,1,41.8,79.4,0.0,26.0,2,Medium,975,0,6,1,0.9949326789155094,99.49,CRITICAL
TX-380,transformer,Baroda North Substation,Baroda North,22.23673,72.98804,29.5,64.6,stable,4.53,66.2,85.8,141,4,2,39.0,70.2,18.4,25.2,2,High,1534,3,2,1,0.9786739031461272,97.87,MEDIUM
FDR-332,feeder,Karjan Substation,Karjan,22.34249,73.30881,15.4,55.0,stable,2.82,85.6,47.8,149,3,0,65.3,44.0,18.6,57.2,0,High,2327,2,3,0,0.003931577642978289,0.39,LOW
FDR-333,feeder,Anand Substation,Anand,22.4553,73.4105,30.7,61.0,stable,3.55,68.7,67.7,143,3,1,40.3,50.2,26.0,28.7,1,Low,411,0,6,1,0.030361368338640168,3.04,LOW
FDR-334,feeder,Halol Substation,Halol,21.91732,73.35677,24.5,51.8,rising,3.06,76.6,51.5,68,9,0,53.0,81.7,15.0,17.1,0,Low,163,1,3,0,0.0033930966903235544,0.34,LOW
BRK-209,breaker,Vadodara Central Substation,Vadodara Central,22.48091,73.09886,10.6,51.2,stable,3.15,82.2,72.1,93,5,1,26.3,44.3,5.1,44.3,1,Medium,1715,1,5,0,0.003287997072565621,0.33,LOW
BRK-210,breaker,Nadiad Substation,Nadiad,22.34253,73.11404,5.0,59.0,stable,3.75,76.5,78.0,193,1,0,22.0,45.0,19.4,31.1,0,Low,732,0,6,0,0.0033090739414794435,0.33,LOW
TX-381,transformer,Halol Substation,Halol,22.59736,73.25489,5.1,52.9,rising,3.31,77.9,70.3,100,5,0,0.2,31.2,31.7,32.5,0,Medium,1041,1,6,0,0.000969118258823657,0.1,LOW
TX-382,transformer,Vadodara Central Substation,Vadodara Central,22.56678,72.9009,42.1,66.0,stable,4.84,55.7,79.9,177,4,0,16.7,62.4,29.8,52.8,0,Medium,1615,0,4,0,0.031859989758536586,3.19,LOW
BRK-211,breaker,Godhra Substation,Godhra,22.10564,73.27007,12.8,52.9,rising,2.96,81.5,71.8,117,5,0,58.6,54.6,13.6,71.8,0,Medium,936,0,3,0,0.0013953169591820929,0.14,LOW
BRK-212,breaker,Bharuch Substation,Bharuch,22.24018,73.1632,39.8,56.4,stable,3.85,70.4,72.4,164,5,0,51.2,57.8,8.8,68.3,0,Low,206,0,2,0,0.04491575303241623,4.49,LOW
TX-383,transformer,Baroda North Substation,Baroda North,22.30086,73.08041,35.9,64.4,rising,4.45,59.0,91.6,193,4,1,28.8,80.6,14.6,64.0,1,Medium,1178,2,2,1,0.9756768472349712,97.57,MEDIUM
RCL-174,recloser,Baroda North Substation,Baroda North,22.35544,73.15496,4.7,52.2,rising,2.5,81.4,67.3,100,5,0,15.7,43.9,13.3,105.7,1,Low,677,0,4,0,0.0020762889865129966,0.21,LOW
TX-384,transformer,Padra Substation,Padra,22.26715,73.15395,24.6,70.9,rising,4.77,49.9,77.2,272,4,1,67.2,30.5,0.3,102.4,2,Medium,1358,2,6,1,0.8867773971903076,88.68,MEDIUM
BRK-213,breaker,Anand Substation,Anand,22.01774,73.34454,9.7,56.9,stable,3.11,75.5,59.6,184,4,0,42.4,62.0,28.8,107.6,0,Low,20,0,2,0,0.00291351465242481,0.29,LOW
BRK-214,breaker,Anand Substation,Anand,22.16445,73.29301,15.1,58.7,rising,3.96,68.7,88.9,250,6,0,20.9,62.3,11.6,70.1,0,Medium,1360,1,3,1,0.9579051403320614,95.79,MEDIUM
BRK-215,breaker,Karjan Substation,Karjan,22.10888,73.38249,24.5,63.0,stable,4.74,60.4,80.6,315,5,0,41.0,55.9,31.5,4.5,0,Low,996,0,4,1,0.984656118489002,98.47,HIGH
FDR-335,feeder,Anand Substation,Anand,22.13423,73.00654,8.7,47.3,stable,3.0,87.1,72.8,118,1,0,44.7,51.7,30.9,18.4,0,High,1949,1,1,0,0.0021252298907261727,0.21,LOW
RCL-175,recloser,Bharuch Substation,Bharuch,22.54666,73.13628,40.5,75.9,rising,5.43,55.1,79.8,369,2,1,51.4,65.5,17.7,1.9,1,Low,661,0,3,1,0.9971598838086987,99.72,CRITICAL
BRK-216,breaker,Bharuch Substation,Bharuch,22.56563,73.34697,6.6,50.7,stable,2.24,83.6,53.0,105,7,1,15.2,34.9,18.5,30.6,1,Medium,1604,2,4,0,0.0008329508494809919,0.08,LOW
TX-385,transformer,Nadiad Substation,Nadiad,21.97105,73.43816,34.0,57.2,stable,3.95,64.9,65.4,206,2,0,30.4,30.5,4.8,0.0,0,Low,252,0,1,1,0.9636895474167924,96.37,MEDIUM
TX-386,transformer,Halol Substation,Halol,22.17876,73.01788,6.8,45.6,stable,2.79,84.4,66.2,17,2,1,12.7,57.4,16.9,67.5,1,Low,190,0,3,0,0.0010461545972259181,0.1,LOW
BRK-217,breaker,Halol Substation,Halol,21.95595,73.30066,26.4,62.2,rising,4.16,65.3,75.9,151,5,0,16.5,54.8,4.7,57.2,0,Low,20,0,6,1,0.968161577963129,96.82,MEDIUM
FDR-336,feeder,Vadodara Central Substation,Vadodara Central,22.03628,73.03897,44.5,67.6,stable,5.29,43.5,70.9,265,5,0,58.5,59.3,5.3,85.8,0,Medium,1696,1,1,1,0.9793134546142478,97.93,MEDIUM
TX-387,transformer,Vadodara Central Substation,Vadodara Central,22.36404,72.94982,24.5,62.3,rising,4.32,63.5,54.9,194,8,1,32.6,56.2,21.8,39.7,2,Low,838,0,5,1,0.9728174088730775,97.28,MEDIUM
CAP-178,capacitor_bank,Baroda South Substation,Baroda South,21.95228,72.93683,6.2,57.1,falling,3.19,72.7,66.2,129,4,0,48.6,60.4,29.2,38.6,0,High,1887,2,2,0,0.0019652890465416506,0.2,LOW
RCL-176,recloser,Baroda North Substation,Baroda North,22.57945,73.21245,24.9,54.6,rising,3.6,77.2,45.9,197,7,0,67.9,73.6,26.7,97.7,0,Low,111,0,2,0,0.006994957541325375,0.7,LOW
TX-388,transformer,Baroda North Substation,Baroda North,22.36033,73.12737,15.0,55.4,falling,3.09,81.7,89.7,203,6,0,22.5,61.2,13.0,80.0,0,Low,593,0,1,0,0.039163180159117954,3.92,LOW
